EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
8178,26,Yes,Travel_Rarely,Consultants,3.0,Male,3.0,Divorced,2377.0,1,No,20,4,40.0,1,0,2.0,1,1,0,0
8941,33,Yes,Travel_Rarely,Consultants,3.0,Male,2.0,Single,2313.0,4,Yes,20,4,51.0,5,0,3.0,2,2,2,2
2989,42,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,17665.0,0,No,17,3,40.0,23,3,3.0,22,6,13,7
1472,28,Yes,Travel_Frequently,Consultants,3.0,Male,2.0,Divorced,2596.0,1,No,15,3,40.0,1,2,3.0,1,0,0,0
4920,50,Yes,Travel_Frequently,Sales,4.0,Male,3.0,Single,4728.0,3,Yes,14,3,51.0,5,4,3.0,0,0,0,0
3594,33,No,Travel_Frequently,Sales,3.0,Female,2.0,Married,4302.0,0,No,17,3,40.0,4,3,3.0,3,2,0,2
6091,34,No,Non-Travel,Consultants,4.0,Male,4.0,Married,2979.0,3,No,17,3,40.0,6,2,3.0,0,0,0,0
1224,48,No,Non-Travel,Consultants,4.0,Male,4.0,Single,16885.0,2,No,22,4,40.0,27,3,2.0,5,4,2,1
7684,45,No,Non-Travel,Sales,4.0,Female,3.0,Married,5593.0,1,No,13,3,40.0,15,2,3.0,15,10,4,12
2527,52,No,Travel_Rarely,Consultants,4.0,Male,2.0,Single,10445.0,7,No,19,3,40.0,18,4,3.0,8,6,4,0
9839,38,No,Travel_Rarely,Sales,4.0,Male,3.0,Divorced,8740.0,0,Yes,14,3,48.0,9,2,3.0,8,7,2,7
9128,29,No,Travel_Rarely,Consultants,4.0,Female,4.0,Divorced,2514.0,4,No,22,4,40.0,11,1,3.0,7,5,1,7
7892,28,No,Travel_Rarely,Consultants,3.0,Female,2.0,Divorced,7655.0,0,No,17,3,40.0,10,3,2.0,9,7,1,7
9542,46,No,Travel_Rarely,Sales,1.0,Male,3.0,Married,17465.0,3,No,12,3,40.0,23,3,3.0,12,9,4,9
1929,38,No,Travel_Rarely,Sales,2.0,Male,2.0,Single,7351.0,7,No,16,3,40.0,10,2,3.0,1,0,0,0
4780,43,No,Travel_Frequently,Consultants,3.0,Female,1.0,Married,10820.0,8,No,11,3,40.0,18,1,3.0,8,7,0,1
9573,39,Yes,Travel_Frequently,Consultants,3.0,Male,4.0,Divorced,12169.0,7,No,11,3,40.0,21,4,3.0,18,7,11,5
1962,40,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,19626.0,1,No,14,3,40.0,21,2,4.0,20,7,4,9
6306,21,No,Travel_Rarely,Consultants,1.0,Female,2.0,Single,2070.0,1,Yes,11,3,47.0,2,6,4.0,2,2,2,2
7816,39,No,Non-Travel,Consultants,3.0,Male,2.0,Single,6782.0,9,No,15,3,40.0,9,2,2.0,5,4,0,3
2261,36,No,Non-Travel,Consultants,4.0,Male,4.0,Single,7779.0,2,No,20,4,40.0,18,0,3.0,11,9,0,9
9544,31,No,Travel_Frequently,Sales,3.0,Male,4.0,Married,2791.0,0,No,12,3,40.0,3,4,3.0,2,2,2,2
8640,28,No,Travel_Rarely,Consultants,1.0,Male,2.0,Married,3201.0,0,No,17,3,40.0,6,2,1.0,5,3,0,4
6870,35,No,Travel_Frequently,Sales,2.0,Male,4.0,Divorced,4968.0,1,No,11,3,40.0,5,3,3.0,5,2,0,2
3390,49,No,Travel_Rarely,Sales,4.0,Male,2.0,Married,13120.0,6,No,17,3,40.0,22,3,3.0,9,8,2,3
5168,34,No,Travel_Frequently,Consultants,2.0,Male,3.0,Single,4033.0,2,No,11,3,40.0,5,3,2.0,3,2,0,2
6778,29,No,Travel_Frequently,Consultants,3.0,Female,2.0,Divorced,3291.0,0,No,14,3,40.0,8,2,2.0,7,5,1,1
3239,42,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,4272.0,4,No,19,3,40.0,16,3,3.0,1,0,0,0
4403,29,No,Travel_Rarely,Consultants,1.0,Male,4.0,Married,5056.0,1,Yes,15,3,54.0,10,2,2.0,10,7,1,2
7838,38,No,Travel_Rarely,Business Operations,3.0,Male,3.0,Married,2844.0,1,No,13,3,40.0,7,2,4.0,7,6,5,0
4952,28,No,Travel_Frequently,Consultants,3.0,Male,3.0,Divorced,2703.0,1,Yes,14,3,47.0,3,2,3.0,3,1,0,2
9030,18,Yes,Non-Travel,Consultants,1.0,Male,3.0,Single,1904.0,1,No,12,3,40.0,0,0,3.0,0,0,0,0
4868,33,Yes,Travel_Rarely,Sales,4.0,Female,1.0,Single,8224.0,0,Yes,17,3,52.0,6,3,3.0,5,2,0,3
2996,41,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,4766.0,3,Yes,11,3,47.0,6,4,3.0,1,0,0,0
4741,31,Yes,Travel_Frequently,Consultants,3.0,Male,3.0,Married,2610.0,1,No,12,3,40.0,2,5,2.0,2,2,2,2
5515,37,No,Travel_Rarely,Consultants,2.0,Female,4.0,Divorced,5731.0,7,No,13,3,40.0,9,2,3.0,6,2,1,3
2184,27,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,2539.0,1,No,13,3,40.0,4,0,3.0,4,2,2,2
4142,34,No,Travel_Rarely,Sales,1.0,Female,3.0,Married,5714.0,1,No,20,4,40.0,6,3,2.0,6,5,1,3
2561,35,No,Travel_Rarely,Business Operations,4.0,Male,3.0,Single,4323.0,1,No,17,3,40.0,6,2,1.0,5,4,1,4
8551,29,Yes,Travel_Rarely,Sales,1.0,Female,1.0,Married,7336.0,1,No,13,3,40.0,11,3,1.0,11,8,3,10
5910,40,No,Travel_Frequently,Consultants,4.0,Female,3.0,Single,13499.0,9,No,17,3,40.0,20,3,2.0,18,7,2,13
5163,42,Yes,Travel_Frequently,Sales,3.0,Male,1.0,Single,13758.0,0,Yes,12,3,54.0,22,2,2.0,21,9,13,14
7113,42,No,Travel_Rarely,Sales,4.0,Male,1.0,Single,5155.0,7,No,13,3,40.0,9,3,4.0,6,4,1,5
8203,35,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2258.0,6,No,12,3,40.0,10,2,3.0,8,0,1,7
2118,24,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,3597.0,8,No,22,4,40.0,6,2,3.0,4,3,1,2
9251,28,Yes,Travel_Rarely,Consultants,1.0,Female,4.0,Married,2515.0,1,Yes,11,3,56.0,1,4,2.0,1,1,0,0
1571,26,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,4420.0,1,No,22,4,40.0,8,2,3.0,8,7,0,7
3263,30,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,6578.0,1,No,18,3,40.0,10,3,3.0,10,3,1,4
7329,40,No,Travel_Frequently,Consultants,2.0,Female,4.0,Married,4422.0,3,Yes,13,3,64.0,16,3,1.0,1,1,0,0
7471,35,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,10274.0,2,No,18,3,40.0,15,2,4.0,7,7,6,4
7999,34,No,Travel_Frequently,Consultants,3.0,Male,1.0,Single,5343.0,0,No,20,4,40.0,14,3,3.0,13,9,4,9
4399,35,No,Travel_Frequently,Consultants,4.0,Male,4.0,Married,2376.0,1,No,13,3,40.0,2,2,4.0,2,2,2,2
3784,43,Yes,Travel_Rarely,Sales,3.0,Female,3.0,Single,5346.0,8,No,13,3,40.0,7,2,2.0,4,3,1,3
8653,32,No,Non-Travel,Sales,1.0,Female,1.0,Divorced,2827.0,1,No,12,3,40.0,1,3,3.0,1,0,0,0
7452,56,No,Travel_Rarely,Consultants,4.0,Female,1.0,Divorced,19943.0,4,No,13,3,40.0,28,2,3.0,5,2,4,2
5159,29,No,Travel_Rarely,Consultants,1.0,Female,4.0,Married,3131.0,1,No,13,3,40.0,10,5,3.0,10,8,0,8
3188,19,No,Travel_Rarely,Consultants,2.0,Male,1.0,Single,2552.0,1,No,25,4,40.0,1,4,3.0,1,1,0,0
7721,45,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,4477.0,4,Yes,19,3,51.0,7,2,2.0,3,2,0,2
1021,37,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,6474.0,1,No,13,3,40.0,14,2,2.0,14,8,3,11
3317,20,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,3033.0,1,No,12,3,40.0,2,2,2.0,2,2,1,2
9867,44,Yes,Travel_Rarely,Consultants,4.0,Male,3.0,Single,2936.0,1,Yes,11,3,52.0,6,4,3.0,6,4,0,2
3445,53,No,Travel_Rarely,Consultants,2.0,Female,3.0,Divorced,18606.0,3,No,18,3,40.0,26,6,3.0,7,7,4,7
7860,29,No,Travel_Rarely,Consultants,1.0,Female,4.0,Married,2168.0,0,Yes,18,3,54.0,6,2,2.0,5,4,1,3
9890,22,Yes,Travel_Frequently,Consultants,4.0,Male,4.0,Married,2853.0,0,Yes,11,3,50.0,1,5,3.0,0,0,0,0
5750,46,No,Travel_Rarely,Sales,3.0,Female,1.0,Married,17048.0,8,No,23,4,40.0,28,2,3.0,26,15,15,9
6406,44,No,Non-Travel,Consultants,3.0,Male,3.0,Single,2290.0,2,No,13,3,40.0,6,3,3.0,0,0,0,0
9563,33,No,Travel_Rarely,Business Operations,3.0,Male,3.0,Married,3600.0,1,No,13,3,40.0,5,2,3.0,5,4,1,4
8088,41,Yes,Non-Travel,Consultants,2.0,Male,1.0,Divorced,2107.0,6,No,17,3,40.0,5,2,1.0,1,0,0,0
2217,30,No,Travel_Rarely,Sales,4.0,Male,1.0,Divorced,4115.0,8,No,19,3,40.0,8,3,3.0,4,3,0,3
4658,40,No,Travel_Frequently,Sales,4.0,Male,2.0,Married,4327.0,5,No,12,3,40.0,5,2,3.0,0,0,0,0
5412,50,No,Travel_Frequently,Consultants,3.0,Female,1.0,Married,17856.0,2,No,22,4,40.0,32,3,3.0,2,2,2,2
4967,28,No,Travel_Rarely,Consultants,4.0,Male,1.0,Married,3196.0,1,No,12,3,40.0,6,2,3.0,6,5,3,3
3827,46,No,Travel_Rarely,Consultants,2.0,Male,2.0,Married,19081.0,5,No,11,3,40.0,25,2,3.0,4,2,0,3
3723,35,No,Travel_Rarely,Sales,4.0,Male,1.0,Married,8966.0,3,Yes,15,3,47.0,15,2,3.0,7,7,1,7
5521,24,Yes,Travel_Rarely,Consultants,2.0,Female,2.0,Married,2210.0,1,No,13,3,40.0,1,3,1.0,1,0,0,0
7249,33,No,Travel_Frequently,Sales,3.0,Female,3.0,Married,4539.0,1,No,12,3,40.0,10,3,2.0,10,7,0,1
9521,36,No,Travel_Rarely,Consultants,4.0,Male,3.0,Divorced,2741.0,1,No,14,3,40.0,7,4,3.0,7,7,1,7
4090,30,No,Travel_Rarely,Consultants,4.0,Male,3.0,Divorced,3491.0,1,No,13,3,40.0,10,4,2.0,10,7,8,9
4730,44,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,4541.0,1,No,25,4,40.0,20,3,3.0,20,11,13,17
8641,20,No,Travel_Rarely,Sales,3.0,Male,4.0,Single,2678.0,1,No,17,3,40.0,2,2,3.0,2,1,2,2
3636,46,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,7379.0,2,No,11,3,40.0,12,3,2.0,6,3,1,4
9889,42,No,Non-Travel,Business Operations,5.0,Male,1.0,Married,6272.0,7,No,16,3,40.0,10,3,4.0,4,3,0,3
9814,60,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,5220.0,0,Yes,18,3,49.0,12,3,3.0,11,7,1,9
9034,32,No,Travel_Frequently,Consultants,3.0,Female,2.0,Married,2743.0,1,No,20,4,40.0,2,2,3.0,2,2,2,2
6713,32,No,Travel_Frequently,Consultants,2.0,Female,3.0,Single,4998.0,4,Yes,14,3,47.0,10,2,3.0,8,7,0,7
2956,36,No,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,10252.0,2,Yes,21,4,47.0,17,2,3.0,7,7,7,7
5684,33,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,2781.0,0,No,13,3,40.0,15,5,3.0,14,10,4,10
4137,40,No,Travel_Rarely,Sales,3.0,Female,2.0,Divorced,6852.0,7,No,12,3,40.0,7,2,4.0,5,1,1,3
2913,25,No,Travel_Rarely,Sales,4.0,Male,4.0,Single,4950.0,0,No,14,3,40.0,5,4,3.0,4,3,1,1
8012,30,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,3579.0,0,Yes,21,4,48.0,12,2,3.0,11,9,5,7
7353,42,No,Travel_Frequently,Consultants,5.0,Female,1.0,Married,13191.0,3,Yes,17,3,47.0,20,6,3.0,1,0,0,0
4365,35,No,Non-Travel,Sales,2.0,Female,4.0,Married,10377.0,4,Yes,11,3,53.0,16,6,2.0,13,2,4,12
1357,27,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,2235.0,1,Yes,14,3,54.0,9,3,2.0,9,7,6,8
3606,54,No,Travel_Frequently,Consultants,4.0,Female,3.0,Divorced,10502.0,7,No,17,3,40.0,33,2,1.0,5,4,1,4
7100,44,No,Travel_Rarely,Consultants,1.0,Female,4.0,Married,2011.0,1,No,13,3,40.0,10,5,3.0,10,5,7,7
4874,19,Yes,Non-Travel,Consultants,3.0,Female,2.0,Single,1859.0,1,Yes,25,4,51.0,1,2,4.0,1,1,0,0
6777,29,No,Travel_Rarely,Consultants,3.0,Female,4.0,Divorced,3760.0,1,No,15,3,40.0,3,5,3.0,3,2,1,2
8482,54,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,17779.0,3,No,14,3,40.0,36,2,3.0,10,9,0,9
7647,31,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,6833.0,1,Yes,12,3,52.0,6,2,2.0,6,5,0,1
4123,31,No,Travel_Rarely,Consultants,3.0,Female,1.0,Single,6812.0,1,No,19,3,40.0,10,2,3.0,10,9,1,8
4162,59,No,Travel_Rarely,Sales,3.0,Female,4.0,Single,5171.0,5,No,17,3,40.0,13,2,3.0,6,1,0,5
9097,43,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,19740.0,3,No,14,3,40.0,25,2,3.0,8,7,0,7
6436,49,No,Travel_Rarely,Consultants,2.0,Male,3.0,Married,18711.0,2,No,13,3,40.0,23,2,4.0,1,0,0,0
7491,36,No,Travel_Frequently,Consultants,3.0,Male,2.0,Married,3692.0,1,No,12,3,40.0,12,2,2.0,11,10,0,7
7723,48,No,Travel_Rarely,Consultants,2.0,Male,2.0,Single,2559.0,5,No,11,3,40.0,7,4,2.0,1,0,0,0
6341,27,No,Travel_Rarely,Consultants,2.0,Male,3.0,Divorced,2517.0,1,No,11,3,40.0,5,2,3.0,5,3,0,3
9118,29,No,Travel_Rarely,Consultants,3.0,Male,4.0,Divorced,6623.0,1,Yes,11,3,49.0,6,2,3.0,6,0,1,0
2246,48,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,18265.0,6,No,12,3,40.0,25,3,4.0,1,0,0,0
5057,29,No,Travel_Rarely,Consultants,3.0,Female,4.0,Divorced,16124.0,3,No,14,3,40.0,9,2,2.0,7,7,1,7
8903,34,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,2585.0,0,No,17,3,40.0,2,5,2.0,1,0,0,0
1303,44,No,Travel_Rarely,Sales,3.0,Male,2.0,Married,18213.0,7,No,11,3,40.0,26,5,3.0,22,9,3,10
2034,33,No,Travel_Rarely,Sales,5.0,Male,3.0,Divorced,8380.0,0,Yes,14,3,47.0,10,3,3.0,9,8,0,8
9695,19,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,2994.0,1,Yes,12,3,47.0,1,2,3.0,1,0,0,1
8908,23,No,Travel_Rarely,Consultants,2.0,Male,3.0,Married,1223.0,1,No,22,4,40.0,1,2,3.0,1,0,0,1
5834,25,Yes,Travel_Frequently,Sales,1.0,Male,4.0,Single,1118.0,1,Yes,14,3,52.0,1,4,3.0,1,0,1,0
3719,26,No,Travel_Rarely,Consultants,2.0,Male,4.0,Single,2875.0,1,Yes,20,4,50.0,8,2,2.0,8,5,2,2
8124,45,Yes,Travel_Rarely,Sales,3.0,Female,2.0,Single,18824.0,2,Yes,16,3,52.0,26,2,3.0,24,10,1,11
9545,55,No,Non-Travel,Consultants,1.0,Male,2.0,Divorced,13577.0,1,Yes,15,3,48.0,34,3,3.0,33,9,15,0
8161,21,Yes,Travel_Frequently,Consultants,2.0,Female,3.0,Single,2625.0,1,No,20,4,40.0,2,2,1.0,2,2,2,2
7922,46,No,Travel_Rarely,Sales,2.0,Female,2.0,Married,18789.0,2,No,14,3,40.0,26,2,3.0,11,4,0,8
4606,34,No,Travel_Rarely,Sales,3.0,Female,1.0,Single,4538.0,0,Yes,12,3,49.0,4,3,3.0,3,2,0,2
1816,51,No,Travel_Frequently,Sales,3.0,Male,2.0,Divorced,19847.0,4,Yes,24,4,52.0,31,5,2.0,29,10,11,10
5308,59,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,10512.0,6,No,12,3,40.0,25,6,2.0,9,7,5,4
8458,34,No,Travel_Frequently,Consultants,3.0,Female,2.0,Divorced,4444.0,4,No,13,3,40.0,15,2,4.0,11,8,5,10
4743,28,No,Travel_Frequently,Consultants,4.0,Male,3.0,Single,2154.0,0,Yes,11,3,53.0,5,2,2.0,4,2,0,2
1125,44,No,Travel_Rarely,Consultants,2.0,Male,1.0,Divorced,19190.0,1,No,14,3,40.0,26,4,2.0,25,9,14,13
6918,34,No,Travel_Frequently,Business Operations,3.0,Male,2.0,Married,4490.0,4,No,11,3,40.0,14,5,4.0,10,9,1,8
2180,35,No,Travel_Rarely,Consultants,1.0,Male,3.0,Married,3506.0,0,Yes,14,3,49.0,4,3,3.0,3,2,2,2
4358,42,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,2372.0,6,Yes,16,3,49.0,18,2,3.0,1,0,0,0
8134,43,No,Travel_Rarely,Sales,4.0,Female,4.0,Single,10231.0,3,No,14,3,40.0,23,3,4.0,21,7,15,17
9469,36,No,Travel_Rarely,Consultants,4.0,Female,2.0,Single,5410.0,9,Yes,11,3,47.0,18,2,3.0,16,14,5,12
8945,44,Yes,Travel_Rarely,Consultants,3.0,Female,4.0,Married,7978.0,1,No,11,3,40.0,10,2,3.0,10,7,0,5
2264,28,No,Travel_Frequently,Consultants,3.0,Male,4.0,Married,3867.0,1,Yes,12,3,48.0,2,2,3.0,2,2,2,2
1612,51,No,Travel_Frequently,Consultants,2.0,Female,3.0,Single,2838.0,0,No,14,3,40.0,8,6,2.0,7,0,7,7
4846,30,No,Non-Travel,Consultants,2.0,Female,3.0,Single,4695.0,7,Yes,18,3,48.0,10,3,3.0,8,4,1,7
7402,29,Yes,Travel_Rarely,Consultants,3.0,Female,3.0,Divorced,3339.0,3,Yes,13,3,51.0,10,2,3.0,7,7,7,7
9528,28,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2080.0,2,No,11,3,40.0,5,2,2.0,3,2,1,2
3171,25,No,Travel_Rarely,Consultants,3.0,Female,2.0,Single,2096.0,1,No,18,3,40.0,2,3,2.0,2,2,2,1
3773,32,No,Travel_Rarely,Sales,3.0,Male,4.0,Married,6209.0,1,No,15,3,40.0,10,4,4.0,10,7,0,8
6105,45,No,Travel_Frequently,Consultants,3.0,Female,2.0,Single,18061.0,3,No,22,4,40.0,22,4,3.0,0,0,0,0
6674,39,No,Travel_Rarely,Consultants,4.0,Female,2.0,Divorced,17123.0,6,Yes,13,3,47.0,21,4,3.0,19,9,15,2
4256,58,No,Travel_Rarely,Consultants,4.0,Male,3.0,Divorced,2372.0,1,No,12,3,40.0,2,3,3.0,2,2,2,2
6323,32,Yes,Travel_Rarely,Consultants,2.0,Male,3.0,Married,4883.0,1,No,18,3,40.0,10,3,3.0,10,4,1,1
1657,39,Yes,Travel_Rarely,Consultants,3.0,Male,1.0,Single,3904.0,0,No,13,3,40.0,6,2,3.0,5,2,0,3
7977,30,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,4627.0,0,No,12,3,40.0,10,6,3.0,9,2,6,7
3691,36,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,7094.0,3,No,12,3,40.0,10,0,3.0,7,7,1,7
7982,46,No,Travel_Rarely,Business Operations,2.0,Female,1.0,Single,3423.0,6,No,12,3,40.0,10,3,4.0,7,6,5,7
6524,28,No,Non-Travel,Consultants,3.0,Female,4.0,Married,6674.0,0,No,11,3,40.0,10,6,3.0,9,8,7,5
8039,50,No,Travel_Rarely,Consultants,3.0,Female,1.0,Married,16880.0,4,Yes,11,3,50.0,25,2,3.0,3,2,1,2
9653,40,Yes,Travel_Rarely,Sales,4.0,Male,2.0,Single,9094.0,2,Yes,12,3,52.0,9,2,3.0,5,4,1,0
4113,52,Yes,Travel_Rarely,Sales,3.0,Male,2.0,Single,8446.0,9,Yes,19,3,52.0,10,2,2.0,8,7,7,7
8816,30,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,11916.0,1,Yes,23,4,48.0,9,2,3.0,9,1,0,8
9196,39,No,Travel_Rarely,Consultants,2.0,Male,3.0,Single,4534.0,0,No,11,3,40.0,9,6,3.0,8,7,1,7
6134,31,No,Non-Travel,Sales,4.0,Female,3.0,Divorced,9852.0,1,Yes,19,3,50.0,10,5,2.0,10,8,9,6
6887,41,No,Non-Travel,Sales,2.0,Male,2.0,Single,6151.0,1,No,13,3,40.0,19,4,3.0,19,2,11,9
8269,31,Yes,Travel_Frequently,Sales,3.0,Female,2.0,Single,2302.0,1,Yes,11,3,49.0,3,2,4.0,3,2,2,2
7221,44,Yes,Travel_Rarely,Consultants,3.0,Male,1.0,Married,2362.0,4,No,12,3,40.0,10,4,4.0,3,2,1,2
9554,42,No,Non-Travel,Consultants,1.0,Male,3.0,Married,17861.0,0,Yes,13,3,55.0,21,3,2.0,20,8,2,10
8146,55,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,19187.0,4,No,14,3,40.0,23,5,3.0,19,9,9,11
5432,56,No,Travel_Rarely,Business Operations,4.0,Male,2.0,Single,19717.0,6,No,14,3,40.0,36,4,3.0,7,3,7,7
1294,40,No,Non-Travel,Consultants,2.0,Male,3.0,Divorced,3544.0,9,No,16,3,40.0,6,0,3.0,4,2,0,0
6058,34,No,Travel_Rarely,Consultants,3.0,Male,4.0,Divorced,8500.0,0,No,11,3,40.0,10,0,2.0,9,7,1,6
1560,40,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,4661.0,1,No,13,3,40.0,9,4,3.0,9,8,8,8
2923,41,No,Travel_Frequently,Sales,3.0,Female,1.0,Divorced,4103.0,0,No,17,3,40.0,10,2,3.0,9,3,1,7
6170,35,No,Travel_Frequently,Consultants,4.0,Male,3.0,Single,4249.0,1,Yes,11,3,49.0,9,3,3.0,9,6,1,1
6606,51,No,Travel_Rarely,Business Operations,3.0,Male,2.0,Divorced,14026.0,1,Yes,11,3,49.0,33,2,3.0,33,9,0,10
8544,38,No,Travel_Rarely,Sales,2.0,Female,1.0,Divorced,6893.0,3,No,15,3,40.0,11,3,3.0,7,7,1,7
3354,34,No,Travel_Rarely,Sales,2.0,Female,1.0,Single,6125.0,1,No,12,3,40.0,10,6,4.0,10,8,9,6
2863,25,No,Travel_Rarely,Consultants,1.0,Male,4.0,Married,3669.0,3,No,11,3,40.0,7,6,2.0,3,2,1,2
7117,58,Yes,Travel_Rarely,Consultants,4.0,Female,1.0,Married,10008.0,7,Yes,14,3,56.0,31,0,2.0,10,9,5,9
1740,40,No,Travel_Rarely,Consultants,4.0,Male,2.0,Married,2387.0,3,No,22,4,40.0,7,3,3.0,4,2,0,3
4555,36,No,Travel_Frequently,Sales,3.0,Female,1.0,Married,4639.0,2,No,16,3,40.0,17,2,2.0,15,7,6,13
9014,48,No,Travel_Rarely,Consultants,3.0,Male,4.0,Single,7898.0,1,No,11,3,40.0,11,2,3.0,10,9,0,8
1806,27,No,Travel_Rarely,Sales,3.0,Female,4.0,Married,2534.0,8,No,14,3,40.0,5,4,3.0,1,0,0,0
7228,51,No,Travel_Rarely,Consultants,2.0,Female,2.0,Single,13142.0,3,No,16,3,40.0,29,1,2.0,5,2,0,3
6191,18,No,Non-Travel,Consultants,3.0,Female,4.0,Single,1611.0,1,No,15,3,40.0,0,5,4.0,0,0,0,0
6766,35,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,5363.0,0,No,12,3,40.0,10,0,3.0,9,7,0,0
8148,27,No,Travel_Frequently,Sales,1.0,Male,4.0,Single,5071.0,3,No,20,4,40.0,8,3,3.0,6,2,0,0
9472,55,Yes,Travel_Rarely,Sales,4.0,Male,3.0,Single,13695.0,6,Yes,17,3,53.0,24,2,2.0,19,7,3,8
4634,56,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,13402.0,4,Yes,12,3,47.0,33,0,3.0,19,16,15,9
2362,34,No,Non-Travel,Consultants,1.0,Female,3.0,Divorced,2029.0,1,No,20,4,40.0,5,2,3.0,5,4,0,0
6685,40,No,Travel_Rarely,Consultants,1.0,Female,3.0,Divorced,6377.0,5,No,20,4,40.0,15,0,3.0,12,11,11,8
3453,34,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,5429.0,4,No,13,3,40.0,10,1,3.0,8,7,7,7
8400,31,Yes,Travel_Frequently,Sales,3.0,Female,4.0,Single,2785.0,7,No,14,3,40.0,3,3,4.0,1,0,0,0
1237,35,Yes,Travel_Frequently,Sales,4.0,Female,3.0,Married,4614.0,0,Yes,18,3,56.0,5,0,2.0,4,2,3,2
1376,38,No,Travel_Frequently,Consultants,3.0,Male,3.0,Divorced,2610.0,1,No,11,3,40.0,4,2,3.0,4,2,0,3
3657,34,No,Travel_Rarely,Consultants,4.0,Female,4.0,Single,6687.0,1,No,11,3,40.0,14,2,4.0,14,11,4,11
7522,28,No,Travel_Rarely,Sales,3.0,Male,1.0,Married,4724.0,1,No,11,3,40.0,5,0,3.0,5,3,0,4
1459,31,Yes,Travel_Rarely,Consultants,4.0,Male,3.0,Married,6179.0,1,Yes,15,3,53.0,10,3,2.0,10,2,6,7
3403,39,No,Travel_Rarely,Sales,4.0,Male,4.0,Married,6120.0,3,Yes,12,3,45.0,8,2,4.0,5,4,1,4
3936,51,No,Travel_Frequently,Sales,3.0,Male,2.0,Married,10596.0,2,No,11,3,40.0,14,5,3.0,4,2,3,2
4070,41,No,Travel_Frequently,Consultants,3.0,Female,4.0,Divorced,5467.0,3,Yes,14,3,51.0,12,4,2.0,6,2,3,3
4528,37,No,Travel_Rarely,Consultants,1.0,Male,3.0,Married,2996.0,7,Yes,15,3,50.0,8,2,3.0,6,4,1,3
2192,33,No,Travel_Frequently,Sales,1.0,Male,4.0,Married,9998.0,6,No,13,3,40.0,8,2,4.0,5,4,1,2
3000,32,No,Travel_Rarely,Sales,1.0,Male,2.0,Married,4078.0,0,Yes,13,3,51.0,4,3,2.0,3,2,1,2
9735,39,No,Non-Travel,Consultants,2.0,Male,3.0,Married,10920.0,3,No,21,4,40.0,13,2,3.0,6,4,0,5
4375,25,No,Travel_Rarely,Sales,1.0,Male,3.0,Married,6232.0,2,No,11,3,40.0,6,3,2.0,3,2,1,2
9345,52,No,Travel_Frequently,Consultants,2.0,Female,3.0,Married,13247.0,2,Yes,11,3,52.0,24,3,2.0,5,3,0,2
6585,43,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,4081.0,1,Yes,14,3,67.0,20,3,1.0,20,7,1,8
7492,27,No,Travel_Rarely,Sales,3.0,Female,4.0,Married,5769.0,1,Yes,11,3,47.0,6,3,3.0,6,2,4,4
